Date,Open,High,Low,Close,Adj Close,Volume
2016-04-06,463.500000,465.350006,448.399994,453.000000,409.540680,2671558
2016-04-07,454.799988,459.000000,442.899994,444.450012,401.811005,1891494
2016-04-08,444.399994,457.799988,444.000000,455.850006,412.117310,2043759
2016-04-11,455.850006,471.399994,451.000000,469.600006,424.548187,1008816
2016-04-12,469.750000,472.700012,460.100006,464.450012,419.892273,1901106
2016-04-13,469.500000,472.600006,465.899994,471.399994,426.175507,1062026
2016-04-18,475.000000,482.000000,472.250000,476.700012,430.967041,1780726
2016-04-20,480.000000,488.500000,476.000000,483.549988,437.159851,1450742
2016-04-21,484.000000,486.500000,474.100006,476.350006,430.650604,1179377
2016-04-22,477.049988,487.750000,474.600006,479.899994,433.860016,2058353
2016-04-25,481.799988,484.700012,469.100006,472.000000,426.717926,784214
2016-04-26,472.200012,477.000000,465.700012,475.500000,429.882172,1123091
2016-04-27,477.000000,484.100006,473.399994,479.250000,433.272400,955123
2016-04-28,480.000000,483.799988,468.200012,480.149994,434.086029,4152895
2016-04-29,477.000000,489.000000,476.000000,486.149994,439.510406,2295767
2016-05-02,485.000000,485.000000,475.600006,477.200012,431.419067,1076011
2016-05-03,477.200012,483.399994,465.000000,467.200012,422.378448,1721645
2016-05-04,464.000000,471.100006,459.700012,466.950012,422.152466,1379336
2016-05-05,466.799988,482.000000,465.000000,479.350006,433.362793,1484568
2016-05-06,475.200012,479.000000,470.399994,473.049988,427.667206,948747
2016-05-09,475.100006,480.649994,474.000000,478.600006,432.684753,827632
2016-05-10,479.450012,485.600006,475.649994,482.700012,436.391449,2296911
2016-05-11,477.899994,483.600006,471.500000,473.899994,428.435608,1749723
2016-05-12,471.500000,484.399994,471.500000,481.200012,435.035370,1123199
2016-05-13,482.000000,483.500000,476.200012,479.799988,433.769623,1078921
2016-05-16,479.000000,494.899994,477.850006,486.950012,440.233734,1732776
2016-05-17,489.000000,493.899994,481.799988,483.799988,437.385834,868879
2016-05-18,481.049988,486.250000,480.000000,484.750000,438.244720,1371699
2016-05-19,484.200012,487.500000,481.149994,484.000000,437.566681,1292336
2016-05-20,482.299988,489.450012,474.850006,475.850006,430.198578,741237
