Date,Open,High,Low,Close,Adj Close,Volume
2015-12-02,5885.200195,5920.000000,5834.899902,5868.100098,5411.068359,59827
2015-12-03,5860.000000,5860.000000,5820.000000,5835.899902,5381.378418,66220
2015-12-04,5836.000000,5907.000000,5805.149902,5857.049805,5400.879395,41218
2015-12-07,5898.000000,5910.000000,5819.799805,5893.600098,5434.583008,17595
2015-12-08,5893.000000,5899.700195,5820.000000,5825.350098,5371.649902,50408
2015-12-09,5827.100098,5849.000000,5752.549805,5759.700195,5311.112305,120058
2015-12-10,5760.000000,5820.000000,5750.000000,5770.649902,5321.209473,28579
2015-12-11,5770.649902,5930.000000,5765.000000,5908.250000,5463.238770,53452
2015-12-14,5909.899902,5909.899902,5782.450195,5879.750000,5436.886719,27743
2015-12-15,5907.000000,5910.000000,5813.049805,5838.600098,5398.836426,34519
2015-12-16,5889.000000,5915.000000,5821.000000,5828.399902,5389.404297,31415
2015-12-17,5832.000000,5919.950195,5820.799805,5883.350098,5440.216309,27911
2015-12-18,5897.000000,5897.000000,5630.000000,5673.000000,5245.709961,61457
2015-12-21,5715.000000,5732.000000,5665.200195,5674.350098,5246.957520,28016
2015-12-22,5704.899902,5749.000000,5680.000000,5730.000000,5298.415527,19130
2015-12-23,5765.000000,5794.000000,5730.000000,5778.000000,5342.801270,12253
2015-12-24,5775.000000,5798.000000,5725.000000,5775.899902,5340.859375,14043
2015-12-28,5776.000000,5850.649902,5750.000000,5804.649902,5367.442871,22286
2015-12-29,5829.000000,5855.000000,5795.049805,5839.200195,5399.391602,14160
2015-12-30,5850.000000,5860.000000,5790.100098,5839.850098,5399.993164,19255
2015-12-31,5862.649902,5870.049805,5803.500000,5828.000000,5389.034180,19210
2016-01-01,5820.049805,5850.000000,5775.000000,5785.149902,5349.412598,12085
2016-01-04,5814.000000,5827.000000,5652.000000,5669.799805,5242.750977,35426
2016-01-05,5739.000000,5739.000000,5650.000000,5662.399902,5235.906738,27112
2016-01-06,5666.100098,5729.549805,5655.000000,5719.500000,5288.706055,55372
2016-01-07,5729.950195,5729.950195,5621.399902,5638.950195,5214.224121,22220
2016-01-08,5690.000000,5691.000000,5615.000000,5632.549805,5208.306152,44465
2016-01-11,5625.000000,5625.000000,5435.549805,5469.250000,5057.306152,50060
2016-01-12,5515.000000,5515.000000,5408.149902,5439.850098,5030.120605,56465
2016-01-13,5465.000000,5530.000000,5400.399902,5501.149902,5086.803223,61874
2016-01-14,5460.000000,5630.200195,5432.000000,5616.149902,5193.140625,34830
2016-01-15,5600.000000,5630.000000,5572.049805,5597.700195,5176.081543,27017
2016-01-18,5597.700195,5600.000000,5400.000000,5436.000000,5026.560059,21414
2016-01-19,5444.950195,5494.000000,5390.000000,5428.799805,5019.901367,21347
2016-01-20,5417.799805,5525.000000,5375.000000,5485.600098,5072.424316,14685
2016-01-21,5460.000000,5492.000000,5404.600098,5429.850098,5020.873047,79144
2016-01-22,5490.000000,5512.399902,5431.649902,5447.600098,5037.286133,24884
2016-01-25,5460.000000,5512.000000,5448.000000,5461.350098,5050.000977,26417
2016-01-27,5494.549805,5494.549805,5451.100098,5487.700195,5074.366699,59544
2016-01-28,5480.000000,5490.000000,5450.000000,5468.950195,5057.029297,40287
2016-01-29,5488.950195,5500.000000,5469.000000,5488.000000,5074.642090,50118
2016-02-01,5575.000000,5575.000000,5420.850098,5448.950195,5038.534180,19318
2016-02-02,5480.000000,5503.899902,5420.000000,5457.350098,5046.301758,41682
2016-02-03,5457.350098,5457.350098,5400.000000,5408.350098,5000.992676,31939
2016-02-04,5425.000000,5492.950195,5425.000000,5485.299805,5072.145996,19439
2016-02-05,5470.000000,5550.000000,5385.000000,5421.500000,5013.151855,30883
2016-02-08,5469.950195,5490.000000,5401.950195,5413.000000,5005.291504,21474
2016-02-09,5444.000000,5459.850098,5391.250000,5419.250000,5011.071289,24994
2016-02-10,5439.000000,5449.000000,5279.399902,5297.600098,4898.584473,46842
2016-02-11,5323.950195,5323.950195,5190.000000,5217.049805,4824.101074,58313
2016-02-12,5230.000000,5268.649902,5001.049805,5056.049805,4675.228516,37439
2016-02-15,5058.000000,5149.000000,5019.950195,5057.750000,4676.799316,66272
2016-02-16,5115.000000,5115.000000,5030.000000,5049.799805,4669.448242,49811
2016-02-17,5090.000000,5100.000000,5034.000000,5072.700195,4690.624023,72280
2016-02-18,5095.000000,5205.000000,5060.000000,5182.850098,4792.477539,26633
2016-02-19,5206.950195,5240.000000,5175.100098,5209.700195,4817.305176,12939
2016-02-22,5208.000000,5298.000000,5162.149902,5279.350098,4881.708496,85293
2016-02-23,5309.950195,5309.950195,5180.000000,5192.250000,4801.168945,21387
2016-02-24,5185.000000,5204.899902,5135.000000,5199.399902,4807.780762,11843
2016-02-25,5199.399902,5200.000000,5090.950195,5142.899902,4755.536621,31388
2016-02-26,5190.000000,5190.000000,5101.000000,5111.200195,4726.224121,36011
2016-02-29,5144.899902,5144.899902,4981.000000,5008.000000,4630.796875,52942
2016-03-01,5050.000000,5117.250000,5000.549805,5052.250000,4671.714844,41530
2016-03-02,5080.000000,5105.000000,5045.000000,5078.200195,4695.709473,29138
2016-03-03,5110.000000,5243.000000,5080.000000,5217.750000,4824.747559,33110
2016-03-04,5218.000000,5325.049805,5166.000000,5285.250000,4887.165039,26291
2016-03-08,5300.000000,5429.000000,5276.100098,5320.799805,4920.036133,53547
2016-03-09,5275.299805,5307.450195,5182.000000,5209.799805,4817.397949,47123
2016-03-10,5223.000000,5241.649902,5106.350098,5177.799805,4787.807129,63711
2016-03-11,5189.950195,5249.899902,5100.000000,5163.149902,4774.261230,35312
2016-03-14,5173.000000,5173.000000,5090.000000,5103.100098,4718.733887,61213
2016-03-15,5117.399902,5117.399902,5040.799805,5053.750000,4673.100586,99413
2016-03-16,5054.899902,5059.950195,5005.000000,5011.750000,4634.264160,91850
2016-03-17,5040.000000,5114.700195,5030.049805,5096.850098,4712.954102,34979
2016-03-18,5097.299805,5260.000000,5043.000000,5186.250000,4795.621582,51696
2016-03-21,5200.000000,5250.000000,5200.000000,5231.549805,4837.510254,52834
2016-03-22,5250.000000,5349.000000,5155.000000,5260.350098,4864.141602,46192
2016-03-23,5311.100098,5340.000000,5210.000000,5253.149902,4857.482910,107792
2016-03-28,5299.000000,5375.000000,5282.549805,5353.500000,4950.273438,69661
2016-03-29,5340.000000,5390.000000,5310.000000,5335.899902,4934.000000,15640
2016-03-30,5354.799805,5501.649902,5354.799805,5479.799805,5067.061523,47816
2016-03-31,5445.049805,5849.000000,5400.000000,5757.350098,5323.705566,72171
2016-04-01,5690.000000,5749.000000,5558.049805,5638.200195,5213.530273,37393
2016-04-04,5630.000000,5724.950195,5607.000000,5683.549805,5255.463867,21694
2016-04-05,5632.000000,5777.000000,5632.000000,5738.950195,5306.691895,31231
2016-04-06,5738.000000,5749.049805,5704.000000,5724.149902,5293.006836,30696
2016-04-07,5799.450195,5950.049805,5748.000000,5888.549805,5445.023926,39466
2016-04-08,5924.950195,6006.000000,5851.000000,5975.649902,5525.564453,22133
2016-04-11,5980.000000,6008.950195,5855.399902,5870.750000,5428.564453,25180
2016-04-12,6099.000000,6185.049805,6050.549805,6147.799805,5684.747559,62801
2016-04-13,6157.000000,6175.000000,6021.100098,6116.500000,5655.803711,32898
2016-04-18,6120.000000,6246.750000,6057.000000,6134.600098,5672.541504,47449
2016-04-20,6180.000000,6196.000000,6002.000000,6036.000000,5581.368164,43665
2016-04-21,6036.000000,6050.000000,5947.000000,5966.850098,5517.426758,75844
2016-04-22,5960.000000,6039.600098,5960.000000,5969.750000,5520.107910,15566
2016-04-25,5970.000000,6025.149902,5850.000000,5881.649902,5438.644043,60089
2016-04-26,5894.600098,5899.899902,5805.000000,5830.649902,5391.483887,70732
2016-04-27,5830.649902,5965.049805,5802.600098,5885.850098,5442.526855,18309
2016-04-28,5878.000000,5954.899902,5755.000000,5908.049805,5463.055176,39851
2016-04-29,5930.000000,5930.000000,5703.049805,5725.450195,5294.208496,34469
2016-05-02,5739.950195,5800.000000,5712.350098,5754.250000,5320.837891,20305
2016-05-03,5769.950195,5794.000000,5575.000000,5591.600098,5170.440430,34263
2016-05-04,5592.100098,5649.399902,5512.299805,5542.250000,5124.806641,23847
2016-05-05,5551.000000,5569.950195,5500.100098,5540.850098,5123.511719,24819
2016-05-06,5545.000000,5640.000000,5531.200195,5610.899902,5188.286621,51851
2016-05-09,5610.899902,5684.000000,5482.049805,5509.549805,5094.569824,35654
2016-05-10,5521.350098,5560.600098,5505.850098,5520.399902,5104.603516,59945
2016-05-11,5520.000000,5616.049805,5496.200195,5601.649902,5179.732910,17803
2016-05-12,5624.000000,5731.000000,5613.049805,5710.299805,5280.198730,25891
2016-05-13,5695.049805,6160.000000,5691.000000,6121.649902,5678.965332,196377
2016-05-16,6100.000000,6348.000000,6004.000000,6284.450195,5847.665039,79610
2016-05-17,6280.000000,6285.000000,6152.000000,6219.600098,5787.321289,74498
2016-05-18,6160.399902,6234.899902,6122.649902,6200.149902,5797.653320,19838
2016-05-19,6190.100098,6200.000000,6060.000000,6092.000000,5696.525391,17051
2016-05-20,6099.000000,6170.049805,5885.950195,6005.700195,5615.827637,40528
2016-05-23,6003.000000,6048.799805,5933.000000,5966.549805,5579.219238,17554
2016-05-24,5997.850098,6084.850098,5954.100098,6003.899902,5614.143555,59051
2016-05-25,6009.950195,6169.100098,6006.049805,6145.850098,5746.879395,28959
2016-05-26,5800.000000,6197.000000,5800.000000,6142.000000,5743.280273,33253
2016-05-27,6135.000000,6240.000000,6120.049805,6173.950195,5773.154785,32211
2016-05-30,6180.000000,6359.000000,6174.000000,6307.950195,5898.456055,34258
2016-05-31,6280.000000,6354.850098,6002.000000,6097.350098,5701.528809,75860
2016-06-01,6116.000000,6449.000000,6109.049805,6390.799805,5975.927246,63791
2016-06-02,6348.899902,6390.100098,6256.000000,6302.049805,5892.938965,72774
2016-06-03,6375.000000,6375.000000,6265.000000,6305.200195,5895.885742,35337
2016-06-06,6275.299805,6705.000000,6156.149902,6479.399902,6058.776855,75989
2016-06-07,6520.000000,6699.000000,6374.100098,6450.250000,6031.518555,64157
2016-06-08,6473.899902,6541.649902,6381.100098,6480.899902,6060.178711,26412
2016-06-09,6476.000000,6545.000000,6400.000000,6431.049805,6013.564941,16224
2016-06-10,6453.299805,6600.000000,6433.000000,6544.149902,6119.322754,27431
2016-06-13,6475.000000,6589.000000,6454.350098,6538.000000,6113.572266,28530
2016-06-14,6525.000000,6599.000000,6525.000000,6589.049805,6161.307617,17846
2016-06-15,6570.000000,6591.899902,6456.149902,6492.100098,6070.650879,31345
2016-06-16,6492.000000,6555.000000,6470.000000,6490.750000,6069.389648,33083
2016-06-17,6500.000000,6550.000000,6438.049805,6464.200195,6044.562988,22197
2016-06-20,6444.000000,6599.000000,6443.100098,6548.149902,6123.062500,29420
2016-06-21,6562.000000,6599.450195,6482.299805,6537.399902,6113.010742,18216
2016-06-22,6540.000000,6555.000000,6450.000000,6489.549805,6068.267578,20002
2016-06-23,6513.000000,6533.000000,6401.000000,6431.750000,6014.220215,26171
2016-06-24,6306.250000,6526.600098,6200.000000,6496.500000,6074.765625,21109
2016-06-27,6400.000000,6534.500000,6400.000000,6447.799805,6029.227539,17117
2016-06-28,6449.000000,6505.950195,6449.000000,6493.799805,6072.240723,41820
2016-06-29,6484.000000,6500.000000,6422.350098,6444.549805,6026.188965,12424
2016-06-30,6444.399902,6545.000000,6444.399902,6492.350098,6070.885254,125414
2016-07-01,6514.899902,6540.000000,6456.149902,6509.700195,6087.109375,22119
2016-07-04,6499.000000,6560.000000,6496.500000,6528.000000,6104.222168,15027
2016-07-05,6502.000000,6549.700195,6502.000000,6532.899902,6108.803711,20359
2016-07-07,6510.000000,6550.000000,6480.000000,6511.299805,6088.605469,11999
2016-07-08,6510.000000,6539.750000,6390.000000,6412.149902,5995.890625,37875
2016-07-11,6449.500000,6506.049805,6416.799805,6487.200195,6066.068848,43840
2016-07-12,6487.000000,6498.000000,6421.000000,6427.250000,6010.011719,32864
2016-07-13,6454.950195,6592.799805,6454.000000,6581.200195,6153.967773,83086
2016-07-14,6575.049805,6590.000000,6530.000000,6567.000000,6140.688965,23764
2016-07-15,6575.000000,6666.600098,6560.950195,6632.950195,6202.358398,44875
2016-07-18,6633.000000,6664.899902,6560.000000,6618.649902,6188.987305,39417
2016-07-19,6611.149902,6690.049805,6571.000000,6642.700195,6211.477051,45611
2016-07-20,6625.000000,6695.000000,6625.000000,6674.299805,6241.024414,37115
2016-07-21,6674.000000,6899.700195,6674.000000,6867.700195,6421.868652,33795
2016-07-22,6877.049805,7134.000000,6877.049805,7078.350098,6618.844727,71345
2016-07-25,7070.000000,7169.950195,6991.000000,7126.500000,6663.867676,30950
2016-07-26,7119.899902,7209.899902,7065.000000,7164.149902,6699.074219,24699
2016-07-27,7141.000000,7160.200195,7044.049805,7076.350098,6616.973633,27120
2016-07-28,7099.950195,7300.000000,7082.250000,7237.299805,6767.475098,58771
2016-07-29,7264.000000,7369.000000,7011.149902,7188.350098,6721.703613,58090
2016-08-01,7172.000000,7215.149902,6875.850098,6951.950195,6500.650391,76085
2016-08-02,6955.000000,7059.899902,6810.000000,6833.500000,6389.888184,33594
2016-08-03,6828.000000,6979.000000,6742.000000,6776.649902,6336.729492,20610
2016-08-04,6790.000000,6890.299805,6750.000000,6805.200195,6363.426758,16549
2016-08-05,6840.000000,6892.000000,6820.000000,6838.049805,6405.438477,21689
2016-08-08,6891.000000,6905.000000,6780.000000,6854.899902,6421.222656,27211
2016-08-09,6866.000000,6915.000000,6800.000000,6892.299805,6456.256348,17856
2016-08-10,6894.000000,6951.000000,6810.000000,6844.700195,6411.668945,18752
2016-08-11,6850.000000,6875.000000,6790.000000,6849.049805,6415.742188,16926
2016-08-12,6882.000000,6975.000000,6830.000000,6894.799805,6458.598633,25880
2016-08-16,6890.000000,6890.000000,6712.200195,6749.250000,6322.257324,27240
2016-08-17,6788.899902,6810.000000,6670.000000,6694.450195,6270.923828,28667
2016-08-18,6745.000000,6769.600098,6660.000000,6697.000000,6273.312500,13803
2016-08-19,6700.000000,6759.799805,6700.000000,6727.350098,6301.743164,7145
2016-08-22,6725.000000,6808.000000,6711.399902,6785.350098,6356.073242,31457
2016-08-23,6830.000000,6848.600098,6790.000000,6810.899902,6380.006348,28773
2016-08-24,6815.000000,6863.000000,6745.049805,6818.200195,6386.844727,32290
2016-08-25,6819.000000,6850.000000,6808.899902,6829.850098,6397.757324,26445
2016-08-26,6848.000000,6860.250000,6809.700195,6831.250000,6399.069336,19970
2016-08-29,6849.000000,6849.000000,6721.450195,6751.399902,6324.270996,42107
2016-08-30,6750.000000,6776.250000,6655.000000,6687.549805,6264.459961,20441
2016-08-31,6688.000000,6725.000000,6470.000000,6525.549805,6112.708496,62266
2016-09-01,6525.000000,6625.000000,6460.299805,6488.649902,6078.143555,26058
2016-09-02,6528.000000,6528.000000,6425.000000,6439.649902,6032.243164,14379
2016-09-06,6478.000000,6590.000000,6446.950195,6565.149902,6149.803223,30795
2016-09-07,6581.000000,6600.000000,6437.000000,6461.799805,6052.992188,53353
2016-09-08,6450.000000,6498.000000,6413.000000,6431.799805,6024.889648,15720
2016-09-09,6435.000000,6539.000000,6400.000000,6507.899902,6096.175293,25820
2016-09-12,6495.000000,6495.000000,6400.000000,6431.200195,6024.329590,17135
2016-09-14,6447.799805,6501.000000,6200.000000,6344.450195,5943.066406,52642
2016-09-15,6290.000000,6358.750000,6245.899902,6301.399902,5902.739746,83601
2016-09-16,6330.000000,6467.950195,6308.000000,6407.000000,6001.659180,43872
2016-09-19,6407.000000,6450.000000,6301.000000,6337.450195,5936.508789,52913
2016-09-20,6349.000000,6376.100098,6323.500000,6339.950195,5938.850586,21526
2016-09-21,6370.000000,6370.000000,6270.000000,6313.049805,5913.652344,31447
2016-09-22,6353.299805,6518.000000,6313.000000,6450.299805,6042.220215,34213
2016-09-23,6505.000000,6537.000000,6402.500000,6494.600098,6083.717285,53448
2016-09-26,6509.000000,6525.000000,6401.000000,6504.250000,6092.757324,24552
2016-09-27,6499.000000,6510.000000,6412.100098,6488.250000,6077.769531,23621
2016-09-28,6491.000000,6506.250000,6424.549805,6452.549805,6044.327637,19022
2016-09-29,6470.000000,6525.000000,6225.399902,6353.200195,5951.263184,34583
2016-09-30,6353.200195,6500.000000,6315.899902,6432.850098,6025.873535,64898
2016-10-03,6432.899902,6650.000000,6432.899902,6621.899902,6202.962891,30768
2016-10-04,6650.000000,6700.000000,6594.100098,6680.950195,6258.277832,24219
2016-10-05,6685.000000,6800.000000,6614.100098,6775.549805,6346.892578,17108
2016-10-06,6775.000000,6814.899902,6668.049805,6723.549805,6298.183105,13191
2016-10-07,6746.000000,6746.000000,6655.399902,6727.850098,6302.210449,6414
2016-10-10,6702.000000,6785.000000,6603.000000,6632.600098,6212.986328,7682
2016-10-13,6630.000000,6649.000000,6525.000000,6542.899902,6128.961914,24056
2016-10-14,6542.899902,6925.000000,6532.049805,6877.250000,6442.158691,40793
2016-10-17,6831.399902,6845.000000,6699.649902,6758.100098,6330.546875,13164
2016-10-18,6798.750000,6900.000000,6651.000000,6873.899902,6439.020020,25218
2016-10-19,6800.600098,6859.000000,6760.000000,6792.549805,6362.817871,24013
2016-10-20,6804.500000,6920.000000,6738.899902,6842.799805,6409.888184,47801
2016-10-21,6830.000000,6895.000000,6780.899902,6869.100098,6434.523438,11703
2016-10-24,6848.000000,6900.000000,6812.149902,6853.350098,6419.770996,9235
2016-10-25,6825.000000,6865.799805,6777.000000,6793.950195,6364.128906,77752
2016-10-26,6759.000000,6839.950195,6740.000000,6825.399902,6393.589355,41678
2016-10-27,6839.899902,6997.200195,6760.000000,6936.950195,6498.082031,16940
2016-10-28,6937.000000,7000.000000,6850.850098,6985.750000,6543.794434,24595
2016-11-01,6925.000000,6960.750000,6706.299805,6794.350098,6364.503906,33213
2016-11-02,6790.000000,6790.000000,6670.049805,6759.149902,6331.530273,18067
2016-11-03,6740.049805,6795.000000,6666.000000,6717.750000,6292.749512,16866
2016-11-04,6717.799805,6776.000000,6618.000000,6654.049805,6233.079102,17717
2016-11-07,6660.100098,6750.000000,6355.000000,6458.049805,6049.479492,23558
2016-11-08,6462.000000,6508.950195,6410.000000,6451.700195,6043.531738,12853
2016-11-09,6139.000000,6459.899902,5656.049805,6387.899902,5983.767578,40371
2016-11-10,6450.000000,6543.299805,6401.000000,6420.100098,6013.930664,19694
2016-11-11,6488.000000,6488.000000,6163.000000,6255.250000,5859.509766,44257
2016-11-15,6260.000000,6294.899902,5911.549805,5957.649902,5580.736328,106163
2016-11-16,5999.000000,6080.049805,5950.000000,5965.600098,5588.185059,174386
2016-11-17,6029.000000,6029.000000,5933.000000,5958.000000,5581.065918,61210
2016-11-18,5960.000000,5980.000000,5851.000000,5881.700195,5509.591797,61184
2016-11-21,5895.000000,5947.000000,5830.000000,5868.049805,5496.806641,28878
2016-11-22,5899.600098,5940.500000,5850.000000,5893.950195,5521.067871,61482
2016-11-23,5894.000000,6000.000000,5870.000000,5915.850098,5541.581543,134376
2016-11-24,5867.500000,6252.049805,5867.500000,6123.450195,5736.047852,27087
2016-11-25,6123.450195,6200.000000,6112.200195,6159.250000,5769.582520,63475
2016-11-28,6158.250000,6310.000000,6124.000000,6288.899902,5891.030762,14540
2016-11-29,6300.000000,6519.799805,6226.250000,6289.000000,5891.124512,79429
2016-11-30,6290.000000,6400.000000,6252.000000,6289.700195,5891.780762,43873
2016-12-01,6243.000000,6325.950195,6212.600098,6284.049805,5886.487305,39345
2016-12-02,6272.000000,6272.000000,6211.350098,6230.950195,5836.747559,63016
2016-12-05,6275.000000,6365.399902,6125.000000,6229.000000,5834.920898,21148
2016-12-06,6244.500000,6299.799805,6190.750000,6265.899902,5869.485352,23625
2016-12-07,6278.799805,6336.000000,6245.000000,6281.950195,5884.520996,16091
2016-12-08,6285.000000,6375.000000,6281.100098,6330.700195,5930.186523,19252
2016-12-09,6330.000000,6392.700195,6265.000000,6352.350098,5965.544434,15619
2016-12-12,6306.299805,6332.850098,6264.000000,6313.700195,5929.247070,8112
2016-12-13,6331.000000,6339.899902,6300.000000,6329.549805,5944.132324,29190
2016-12-14,6333.399902,6356.000000,6190.000000,6235.149902,5855.479492,20092
2016-12-15,6200.000000,6270.950195,6134.049805,6176.750000,5800.636719,23653
2016-12-16,6223.299805,6226.950195,5912.049805,6115.200195,5742.834961,49759
2016-12-19,6139.000000,6139.000000,5975.000000,6030.750000,5663.526855,28248
2016-12-20,6050.000000,6074.000000,5900.000000,5917.950195,5557.595215,19716
2016-12-21,5916.000000,5949.549805,5820.000000,5846.450195,5490.449219,53140
2016-12-22,5849.000000,5849.000000,5750.000000,5767.850098,5416.635254,46891
2016-12-23,5760.000000,5935.049805,5746.000000,5803.600098,5450.208008,53313
2016-12-26,5810.000000,5856.000000,5750.000000,5838.000000,5482.513672,8203
2016-12-27,5835.000000,5913.950195,5799.000000,5877.549805,5519.655273,25155
2016-12-28,5869.950195,5931.100098,5840.299805,5897.649902,5538.532715,36511
2016-12-29,5865.000000,6029.950195,5865.000000,5974.299805,5610.513672,36337
2016-12-30,5959.950195,6048.399902,5902.049805,6028.350098,5661.272461,16658
2017-01-02,6030.000000,6081.049805,5939.950195,5974.399902,5610.607910,16376
2017-01-03,5975.100098,6069.950195,5975.100098,6027.399902,5660.380859,13996
2017-01-04,6040.000000,6049.850098,5851.000000,5890.149902,5531.488281,44184
2017-01-05,5939.899902,5965.000000,5830.049805,5921.799805,5561.210449,49983
2017-01-06,5916.149902,5959.000000,5890.000000,5929.850098,5568.770996,10929
2017-01-09,5960.000000,5980.000000,5891.000000,5910.850098,5550.927734,5231
2017-01-10,5940.000000,5945.000000,5856.149902,5905.750000,5546.137695,13422
2017-01-11,5912.100098,5940.000000,5877.000000,5914.799805,5554.637207,26136
2017-01-12,5900.000000,5935.000000,5833.000000,5855.000000,5498.479004,50031
2017-01-13,5877.000000,5915.000000,5859.000000,5899.299805,5540.081055,20629
2017-01-16,5910.049805,5915.000000,5870.899902,5883.450195,5525.196289,5009
2017-01-17,5882.950195,5914.500000,5851.049805,5895.799805,5536.793457,10304
2017-01-18,5885.149902,5950.000000,5872.000000,5918.250000,5557.876953,44155
2017-01-19,5918.250000,5939.000000,5886.000000,5911.450195,5551.491211,31506
2017-01-20,5905.000000,5910.100098,5871.000000,5899.799805,5540.550293,229261
2017-01-23,5854.049805,5940.049805,5854.049805,5924.049805,5563.324219,19862
2017-01-24,5915.200195,5999.000000,5881.649902,5957.750000,5594.970703,18514
2017-01-25,5979.950195,5993.000000,5920.000000,5965.950195,5602.672852,76075
2017-01-27,5975.000000,6005.000000,5851.000000,5914.200195,5554.074707,35907
2017-01-30,5966.200195,5975.000000,5880.000000,5899.500000,5540.268066,41985
2017-01-31,5882.000000,5920.000000,5828.000000,5851.850098,5495.520996,227693
2017-02-01,5898.000000,5935.000000,5834.750000,5912.450195,5552.430664,18509
2017-02-02,5934.000000,6030.000000,5885.000000,5994.299805,5629.295898,28641
2017-02-03,5999.799805,6145.000000,5971.000000,6088.500000,5717.759766,25689
2017-02-06,6085.000000,6346.000000,6085.000000,6305.500000,5921.546387,30113
2017-02-07,6300.000000,6350.000000,6075.000000,6128.250000,5755.088867,35284
2017-02-08,6194.950195,6210.000000,6140.000000,6193.100098,5815.991211,34358
2017-02-09,6138.000000,6220.000000,6138.000000,6196.700195,5819.372070,54513
2017-02-10,6195.000000,6200.000000,6090.600098,6178.200195,5801.998535,35678
2017-02-13,6160.049805,6210.000000,6160.049805,6200.149902,5822.611328,65600
2017-02-14,6200.049805,6205.000000,6115.049805,6193.100098,5815.991211,16393
2017-02-15,6193.100098,6275.350098,6141.100098,6169.350098,5793.686523,20218
2017-02-16,6098.000000,6250.000000,5962.350098,6207.799805,5829.795410,66496
2017-02-17,6201.000000,6267.000000,6125.000000,6240.500000,5860.504395,31485
2017-02-20,6155.000000,6290.000000,6155.000000,6284.100098,5901.450195,38912
2017-02-21,6279.000000,6450.000000,6221.200195,6376.500000,5988.223633,45913
2017-02-22,6400.000000,6430.000000,6333.500000,6397.799805,6008.227051,15382
2017-02-23,6375.049805,6415.000000,6306.600098,6381.850098,5993.248047,15034
2017-02-27,6398.899902,6420.000000,6310.000000,6339.700195,5953.664063,14282
2017-02-28,6343.399902,6394.750000,6230.000000,6254.250000,5873.416992,32595
2017-03-01,6235.149902,6324.000000,6233.000000,6250.399902,5869.801270,9522
2017-03-02,6260.000000,6300.000000,6148.000000,6197.600098,5820.217285,25500
2017-03-03,6190.149902,6235.000000,6164.299805,6189.549805,5812.656250,31558
2017-03-06,6165.100098,6300.000000,6165.100098,6272.700195,5890.743652,9980
2017-03-07,6275.100098,6384.149902,6190.000000,6319.049805,5934.270996,85668
2017-03-08,6306.149902,6372.100098,6262.850098,6346.399902,5959.955566,12586
2017-03-09,6365.000000,6365.000000,6180.000000,6210.799805,5832.613281,24732
2017-03-10,6269.899902,6269.899902,6110.000000,6131.750000,5758.377441,19988
